Date,Distributor_ID,SKU_ID,Primary_Billing_Value,Secondary_Sales_Value,Inventory_Units,Inventory_Days,Credit_Outstanding,Credit_Days,Scheme_Active,Competitor_Price_Index
2026-01-03,D090,SKU14,44315.38,39978.38,435,19,381555.25,26,No,0.55
2026-01-03,D090,SKU19,43381.57,43358.6,628,13,291104.95,25,Yes,0.42
2026-01-03,D091,SKU47,80091.28,71829.27,438,25,240744.74,29,Yes,0.5
2026-01-03,D091,SKU17,49230.28,51677.2,618,23,392528.28,31,Yes,0.32
2026-01-03,D091,SKU06,50806.39,51392.09,624,18,281770.5,30,No,0.3
2026-01-03,D092,SKU07,26918.08,25766.45,549,24,465471.84,22,Yes,0.44
2026-01-03,D092,SKU54,27152.24,23183.31,548,17,294889.21,29,Yes,0.48
2026-01-03,D092,SKU05,23775.32,20775.27,662,16,460336.7,31,Yes,0.47
2026-01-03,D093,SKU34,44210.53,44675.54,741,16,245829.29,31,Yes,0.53
2026-01-03,D093,SKU39,57311.44,51969.54,735,20,236106.92,23,Yes,0.32
2026-01-03,D094,SKU05,27289.41,28383.39,227,20,267971.75,22,Yes,0.31
2026-01-03,D094,SKU48,33201.46,34199.92,548,20,283445.46,28,No,0.35
2026-01-03,D094,SKU51,31062.22,28495.51,248,22,211557.39,27,Yes,0.35
2026-01-03,D095,SKU33,43110.9,36859.08,543,12,170669.7,31,Yes,0.44
2026-01-03,D095,SKU12,56491.13,56900.0,807,18,131132.72,25,No,0.49
2026-01-03,D096,SKU36,58605.77,52191.95,430,17,269449.89,24,Yes,0.37
2026-01-03,D096,SKU24,47222.43,47700.43,306,13,352139.52,23,No,0.35
2026-01-03,D097,SKU56,34456.49,30037.48,637,17,158963.32,23,Yes,0.53
2026-01-03,D098,SKU06,64866.08,65772.39,642,22,297276.03,28,Yes,0.5
2026-01-03,D098,SKU54,77521.82,78344.32,780,22,173176.59,27,Yes,0.46
2026-01-03,D099,SKU11,34957.22,31561.87,285,15,405966.21,27,Yes,0.51
2026-01-03,D100,SKU24,69065.31,64988.42,331,20,220335.73,32,Yes,0.32
2026-01-03,D100,SKU70,72953.61,67422.25,702,23,234345.38,25,Yes,0.55
2026-01-03,D101,SKU57,36012.06,35922.52,719,12,423487.92,22,Yes,0.47
2026-01-03,D101,SKU60,36003.17,35352.39,355,22,438526.18,28,Yes,0.35
2026-01-03,D101,SKU11,25828.25,22766.07,515,21,306988.82,29,Yes,0.52
2026-01-03,D102,SKU19,46031.38,40057.33,200,17,210209.19,27,Yes,0.47
2026-01-03,D103,SKU69,30322.34,26753.59,776,20,427277.29,29,Yes,0.48
2026-01-03,D104,SKU40,63828.58,54659.41,288,23,228725.68,31,No,0.53
2026-01-03,D104,SKU65,72818.86,68920.7,278,25,160964.64,26,Yes,0.32
2026-01-03,D104,SKU42,46246.32,42019.36,461,21,114314.8,30,Yes,0.36
2026-01-03,D105,SKU16,62221.17,58488.21,581,12,541684.04,26,No,0.33
2026-01-03,D105,SKU36,54503.53,52118.29,452,19,357273.06,23,Yes,0.4
2026-01-03,D106,SKU67,45199.72,41129.95,497,22,247773.61,29,Yes,0.38
2026-01-03,D106,SKU68,50268.45,47289.35,342,13,223812.66,26,Yes,0.42
2026-01-03,D106,SKU28,48414.02,50197.6,682,14,175733.3,29,Yes,0.33
2026-01-03,D107,SKU42,56765.28,55274.28,433,17,394907.99,24,Yes,0.54
2026-01-03,D108,SKU54,82351.71,79021.26,679,19,284482.85,28,Yes,0.39
2026-01-03,D109,SKU62,51885.65,54007.54,742,22,407182.77,31,Yes,0.33
2026-01-03,D109,SKU59,44917.75,46230.82,810,20,332300.8,29,Yes,0.49
2026-01-03,D109,SKU70,48444.23,42421.74,509,16,382358.21,26,Yes,0.51
2026-01-03,D110,SKU46,56369.86,57826.36,666,24,406701.37,26,Yes,0.45
2026-01-03,D110,SKU17,56532.91,53838.31,448,16,266464.73,22,No,0.52
2026-01-03,D111,SKU66,54414.5,52034.7,320,23,338586.07,31,Yes,0.54
2026-01-03,D111,SKU65,44474.45,45639.5,413,18,212912.05,22,Yes,0.54
2026-01-03,D111,SKU11,44247.08,42648.49,658,14,296943.27,29,Yes,0.44
2026-01-03,D112,SKU13,70183.66,69171.32,882,15,229891.27,26,Yes,0.35
2026-01-03,D113,SKU23,34325.44,34585.26,700,21,163483.89,22,No,0.38
2026-01-03,D114,SKU52,41725.18,42424.89,741,16,164505.79,26,Yes,0.42
2026-01-03,D114,SKU65,35998.52,37587.32,454,18,167402.54,32,Yes,0.51
2026-01-03,D115,SKU52,35169.68,31878.01,263,17,168651.12,28,Yes,0.48
2026-01-03,D116,SKU32,72500.45,66928.26,335,23,133231.84,24,Yes,0.51
2026-01-03,D116,SKU09,59971.32,56490.27,437,25,176286.58,22,Yes,0.44
2026-01-03,D117,SKU65,50659.28,45447.91,228,22,260255.95,28,Yes,0.37
2026-01-03,D117,SKU30,46934.01,47564.09,446,20,153902.41,22,Yes,0.46
2026-01-03,D118,SKU43,37146.77,35995.43,309,18,146753.98,22,No,0.35
2026-01-03,D119,SKU22,24811.5,22095.63,692,22,248964.16,26,Yes,0.39
2026-01-03,D120,SKU17,19926.46,18733.52,371,25,276787.66,29,Yes,0.45
2026-01-04,D001,SKU65,36415.21,31098.17,683,13,382983.89,30,Yes,0.39
2026-01-04,D002,SKU28,56140.23,56104.47,384,16,201724.07,26,Yes,0.49
2026-01-04,D002,SKU32,59582.33,52435.47,584,18,217871.43,25,Yes,0.52
2026-01-04,D002,SKU53,34936.64,34326.72,309,14,124569.87,32,No,0.5
2026-01-04,D003,SKU28,55465.64,49923.38,218,19,242751.5,30,Yes,0.32
2026-01-04,D003,SKU35,49251.66,51366.81,734,19,238171.89,30,Yes,0.5
2026-01-04,D003,SKU67,53620.9,46462.14,267,18,285625.33,28,No,0.4
2026-01-04,D004,SKU45,28128.26,25613.86,462,17,209102.55,31,Yes,0.49
2026-01-04,D004,SKU53,38340.02,37212.32,533,20,191668.32,28,Yes,0.51
2026-01-04,D004,SKU38,26060.45,23960.42,521,18,163646.29,27,Yes,0.43
2026-01-04,D005,SKU43,63040.18,60015.87,282,20,280736.83,22,No,0.31
2026-01-04,D005,SKU04,65219.58,58518.89,711,22,300050.39,30,No,0.3
2026-01-04,D006,SKU04,61323.98,57292.81,289,14,194654.24,32,Yes,0.46
2026-01-04,D007,SKU57,28589.67,29389.53,645,18,216014.12,31,No,0.42
2026-01-04,D007,SKU13,30464.99,30121.65,513,25,119476.29,31,Yes,0.54
2026-01-04,D007,SKU04,24625.6,23952.86,785,24,186840.94,26,No,0.52
2026-01-04,D008,SKU23,50796.32,44548.2,338,23,218498.22,30,Yes,0.42
2026-01-04,D008,SKU08,41788.65,35566.74,663,12,181236.92,27,No,0.5
2026-01-04,D008,SKU62,32142.33,33674.2,467,13,178511.05,32,Yes,0.43
2026-01-04,D009,SKU34,46774.3,47716.77,371,25,250751.48,31,Yes,0.46
2026-01-04,D009,SKU06,47921.96,47461.54,671,13,174070.97,24,Yes,0.37
2026-01-04,D009,SKU05,69190.47,64434.44,330,12,142351.06,25,Yes,0.51
2026-01-04,D010,SKU22,25120.11,21692.28,755,18,387426.59,26,No,0.41
2026-01-04,D010,SKU35,23527.66,23857.31,674,25,323727.08,29,Yes,0.43
2026-01-04,D011,SKU39,32332.34,32086.04,638,20,310146.52,32,Yes,0.43
2026-01-04,D012,SKU01,55685.11,48589.76,664,14,238368.54,30,Yes,0.46
2026-01-04,D013,SKU54,38647.66,39782.37,223,23,184433.29,25,No,0.45
2026-01-04,D013,SKU45,47444.78,47897.01,677,19,339315.3,29,Yes,0.5
2026-01-04,D014,SKU37,46530.81,48802.82,556,13,283613.95,22,Yes,0.42
2026-01-04,D014,SKU66,48061.1,47005.16,750,15,229605.39,25,Yes,0.5
2026-01-04,D015,SKU14,24520.19,21339.39,538,25,355001.0,32,Yes,0.49
2026-01-04,D015,SKU32,22852.98,19576.9,704,15,406149.96,27,Yes,0.52
2026-01-04,D015,SKU21,26513.47,26026.08,381,15,303883.75,32,No,0.53
2026-01-04,D016,SKU43,34854.13,33315.36,714,22,216731.18,22,No,0.42
2026-01-04,D016,SKU56,44336.22,45552.93,492,15,229522.21,27,Yes,0.4
2026-01-04,D017,SKU32,61659.34,64631.21,852,19,275088.08,25,No,0.49
2026-01-04,D017,SKU63,41224.65,37495.67,323,24,338565.93,29,Yes,0.47
2026-01-04,D017,SKU14,60301.2,53128.08,331,14,456451.94,30,Yes,0.48
2026-01-04,D018,SKU68,43368.82,40676.39,210,16,310861.66,24,Yes,0.32
2026-01-04,D018,SKU14,40041.72,36643.19,224,24,227338.91,24,Yes,0.46
2026-01-04,D019,SKU38,38926.87,34936.53,500,18,179856.89,30,Yes,0.37
2026-01-04,D019,SKU09,34013.98,34781.7,434,21,210288.14,29,Yes,0.54
2026-01-04,D020,SKU34,35375.07,35692.0,218,16,240467.13,23,No,0.54
2026-01-04,D020,SKU08,43262.4,41243.61,658,20,296519.19,30,Yes,0.33
2026-01-04,D021,SKU67,29650.01,27107.84,566,24,229748.81,31,Yes,0.53
2026-01-04,D022,SKU65,43245.93,44817.6,651,25,317874.38,32,Yes,0.5
2026-01-04,D022,SKU61,42709.59,38916.29,746,18,200085.96,27,Yes,0.36
2026-01-04,D023,SKU04,39986.81,37780.87,536,16,270449.71,30,Yes,0.49
2026-01-04,D024,SKU49,40827.47,40795.72,623,19,245753.91,25,Yes,0.54
2026-01-04,D024,SKU14,40320.22,36959.78,360,21,363969.83,23,Yes,0.31
2026-01-04,D025,SKU50,34635.52,35714.4,467,20,273572.77,31,Yes,0.32
2026-01-04,D026,SKU54,52502.94,45349.24,638,23,312056.62,29,No,0.5
2026-01-04,D026,SKU32,63315.12,61474.79,635,14,332860.32,25,Yes,0.49
2026-01-04,D026,SKU55,64343.84,57513.02,452,17,450486.48,31,Yes,0.48
2026-01-04,D027,SKU43,45273.55,46677.69,478,14,212641.59,28,Yes,0.43
2026-01-04,D027,SKU58,29309.45,27687.61,713,18,231412.89,22,Yes,0.49
2026-01-04,D027,SKU15,36643.35,33436.18,539,15,288638.41,22,No,0.45
2026-01-04,D028,SKU34,47923.47,46127.26,265,15,457166.78,25,Yes,0.54
2026-01-04,D028,SKU54,60551.25,54909.63,218,23,249544.36,23,Yes,0.48
2026-01-04,D028,SKU39,48112.47,48890.53,635,19,282001.38,23,Yes,0.47
2026-01-04,D029,SKU27,50940.47,44142.38,328,20,161810.56,25,Yes,0.36
2026-01-04,D029,SKU50,65699.58,65205.55,612,20,117893.81,31,No,0.43
2026-01-04,D030,SKU41,64664.75,59586.44,290,12,233807.47,30,Yes,0.44
2026-01-04,D030,SKU24,54723.57,56170.56,329,17,192837.94,25,Yes,0.52
2026-01-04,D030,SKU70,49055.34,42131.69,498,25,265657.55,25,Yes,0.51
2026-01-04,D031,SKU01,32247.64,33210.18,217,14,204658.96,32,Yes,0.53
2026-01-04,D031,SKU47,43844.6,41681.53,739,14,205765.2,30,Yes,0.49
2026-01-04,D032,SKU13,26320.73,24304.43,519,18,409445.54,27,Yes,0.45
2026-01-04,D033,SKU39,41680.07,42715.09,583,19,205694.4,31,Yes,0.43
2026-01-04,D033,SKU12,41100.91,42683.13,509,17,146762.16,29,Yes,0.5
2026-01-04,D033,SKU61,52568.84,51670.26,560,21,162404.27,31,Yes,0.35
2026-01-04,D034,SKU40,35560.67,30393.4,212,17,402594.53,27,Yes,0.33
2026-01-04,D034,SKU48,34729.27,33807.03,439,23,396850.02,32,Yes,0.41
2026-01-04,D035,SKU66,48646.84,43220.57,282,19,213651.28,23,Yes,0.34
2026-01-04,D035,SKU70,31330.34,32466.54,570,25,113653.67,26,Yes,0.43
2026-01-04,D035,SKU43,47655.66,43347.13,758,15,173834.71,31,Yes,0.45
2026-01-04,D036,SKU15,37513.25,38720.28,526,14,266122.26,32,Yes,0.44
2026-01-04,D037,SKU58,40838.15,37129.73,253,19,215421.63,32,Yes,0.52
2026-01-04,D038,SKU18,63186.75,64884.38,680,14,208803.93,23,Yes,0.44
2026-01-04,D038,SKU56,35757.24,30542.15,499,13,369417.15,23,Yes,0.43
2026-01-04,D038,SKU20,51253.66,43769.78,376,13,333811.47,26,Yes,0.46
2026-01-04,D039,SKU48,60493.77,52994.24,801,16,138872.74,26,Yes,0.32
2026-01-04,D039,SKU14,41342.87,41504.87,274,24,141724.44,25,No,0.31
2026-01-04,D040,SKU18,43247.13,44630.06,350,19,273584.61,32,Yes,0.45
2026-01-04,D040,SKU63,49355.27,48942.09,473,19,260390.84,25,No,0.49
2026-01-04,D040,SKU08,44931.5,38518.15,730,14,302427.63,26,Yes,0.41
2026-01-04,D041,SKU15,38471.18,37094.14,582,22,403735.22,25,No,0.53
2026-01-04,D042,SKU66,31739.38,29579.59,350,23,225050.29,26,Yes,0.41
2026-01-04,D043,SKU05,30024.97,26804.7,223,23,306135.71,24,Yes,0.4
2026-01-04,D043,SKU09,36926.66,32280.47,669,15,335168.98,26,Yes,0.32
2026-01-04,D044,SKU15,32327.68,28406.68,766,16,265516.23,23,No,0.47
2026-01-04,D045,SKU11,57928.68,49898.9,289,25,132873.45,30,Yes,0.49
2026-01-04,D045,SKU48,54191.14,47747.81,622,23,261406.3,32,No,0.47
2026-01-04,D045,SKU49,68242.02,65327.47,663,21,265871.22,27,Yes,0.42
2026-01-04,D046,SKU09,57047.89,53919.74,253,16,294697.49,29,Yes,0.3
2026-01-04,D047,SKU45,71434.84,69141.22,280,14,542232.72,32,Yes,0.53
2026-01-04,D047,SKU50,84312.78,79381.31,368,17,304889.16,26,Yes,0.33
2026-01-04,D048,SKU53,38097.23,37462.13,706,21,158967.35,23,Yes,0.51
2026-01-04,D049,SKU33,35023.32,33119.39,396,24,347188.66,26,Yes,0.42
2026-01-04,D050,SKU30,33461.65,31390.82,483,16,221437.11,30,Yes,0.39
2026-01-04,D050,SKU21,23189.95,22279.62,649,13,267108.33,25,Yes,0.39
2026-01-04,D050,SKU24,23463.65,23684.65,619,23,274853.74,24,Yes,0.43
2026-01-04,D051,SKU35,54904.04,51806.23,773,18,226432.36,23,No,0.51
2026-01-04,D051,SKU54,35509.21,36349.36,437,16,293438.43,24,No,0.4
2026-01-04,D052,SKU39,48567.68,47513.04,348,12,336760.17,24,Yes,0.38
2026-01-04,D053,SKU65,47362.29,42680.62,413,20,118784.57,23,Yes,0.51
2026-01-04,D053,SKU70,37682.78,39148.28,241,13,193454.84,26,Yes,0.36
2026-01-04,D053,SKU32,48318.47,42272.99,514,20,139442.4,22,No,0.32
2026-01-04,D054,SKU05,69203.85,64022.12,241,20,396559.4,30,Yes,0.47
2026-01-04,D054,SKU50,64839.88,67370.83,281,21,276447.11,28,Yes,0.53
2026-01-04,D054,SKU17,50609.99,44703.91,505,24,368836.84,27,No,0.42
2026-01-04,D055,SKU62,43152.71,40003.77,745,13,411874.04,32,Yes,0.45
2026-01-04,D056,SKU35,52050.53,50134.96,245,20,126167.8,24,No,0.33
2026-01-04,D056,SKU50,61023.46,54835.28,419,15,161960.02,27,Yes,0.43
2026-01-04,D056,SKU65,47025.97,42916.85,722,23,173952.92,25,No,0.4
2026-01-04,D057,SKU23,74917.62,66169.98,460,24,275300.85,28,Yes,0.35
2026-01-04,D058,SKU19,45617.6,44407.48,615,19,237560.98,22,Yes,0.5
2026-01-04,D058,SKU59,37454.7,34178.84,283,19,128181.72,23,No,0.34
2026-01-04,D058,SKU16,46623.83,39725.77,468,23,140339.75,30,Yes,0.4
2026-01-04,D059,SKU45,56119.99,54076.07,317,20,178241.21,29,Yes,0.47
2026-01-04,D060,SKU54,76305.81,75429.61,242,13,385437.66,25,Yes,0.42
2026-01-04,D060,SKU26,59086.93,59065.59,350,12,334896.8,25,Yes,0.34
2026-01-04,D061,SKU69,54184.41,52617.01,540,18,384365.81,22,Yes,0.34
2026-01-04,D061,SKU12,47558.86,40552.09,269,16,208610.75,30,Yes,0.4
2026-01-04,D062,SKU20,75195.6,71278.2,574,12,245767.3,29,Yes,0.44
2026-01-04,D062,SKU50,62874.34,59542.56,378,17,374969.26,32,Yes,0.33
2026-01-04,D063,SKU06,52339.77,46764.23,295,25,395698.7,28,Yes,0.5
2026-01-04,D064,SKU03,48082.95,42269.93,342,18,242325.19,22,Yes,0.44
2026-01-04,D065,SKU46,53574.4,48597.48,698,22,141949.82,30,Yes,0.33
2026-01-04,D065,SKU58,76033.3,78003.65,291,22,147509.75,32,Yes,0.41
2026-01-04,D065,SKU22,77451.58,67107.52,269,17,169644.2,29,Yes,0.42
2026-01-04,D066,SKU20,41957.7,40151.95,421,24,377320.25,31,Yes,0.51
2026-01-04,D067,SKU02,26894.64,26805.58,264,18,261070.69,28,Yes,0.35
2026-01-04,D068,SKU69,31550.66,26835.26,214,17,287819.82,31,Yes,0.43
2026-01-04,D069,SKU64,44976.48,39761.8,611,18,162652.54,32,Yes,0.41
2026-01-04,D069,SKU47,42242.62,37888.3,314,24,171501.33,25,Yes,0.46
2026-01-04,D070,SKU14,58739.76,59743.3,263,12,238284.98,29,No,0.53
2026-01-04,D070,SKU33,40159.09,37044.55,532,20,379784.1,22,Yes,0.47
2026-01-04,D071,SKU48,21838.03,21688.38,681,25,425604.12,23,Yes,0.32
2026-01-04,D071,SKU62,35179.16,30237.28,244,20,324233.34,28,No,0.35
2026-01-04,D071,SKU24,29424.89,28992.06,386,15,302323.03,26,Yes,0.34
2026-01-04,D072,SKU16,63521.63,61135.94,613,17,330720.42,30,Yes,0.4
2026-01-04,D073,SKU25,45634.56,43417.3,508,23,308675.56,30,Yes,0.45
2026-01-04,D073,SKU39,47475.86,46865.57,737,15,285388.76,31,Yes,0.33
2026-01-04,D074,SKU43,42532.73,41751.84,480,19,346743.57,27,Yes,0.37
2026-01-04,D075,SKU07,35264.02,33203.48,817,19,267221.05,24,No,0.5
2026-01-04,D076,SKU41,42371.35,37439.73,769,25,308687.88,24,Yes,0.49
2026-01-04,D076,SKU23,30825.57,27377.25,716,17,263600.23,26,Yes,0.31
2026-01-04,D077,SKU64,47104.81,47969.99,408,21,269125.96,23,Yes,0.44
2026-01-04,D078,SKU30,39163.18,39335.6,215,15,298210.74,26,Yes,0.48
2026-01-04,D078,SKU42,31811.85,29211.03,346,24,349570.47,25,Yes,0.49
2026-01-04,D079,SKU48,62814.71,59975.08,744,15,214224.18,30,Yes,0.4
2026-01-04,D079,SKU14,51544.85,48943.55,415,18,481966.09,31,Yes,0.47
2026-01-04,D079,SKU39,61479.83,53822.22,423,14,466987.76,25,Yes,0.44
2026-01-04,D080,SKU41,38837.98,35736.35,473,23,121804.22,25,Yes,0.41
2026-01-04,D081,SKU51,33866.91,30716.85,557,20,271024.49,26,Yes,0.47
2026-01-04,D081,SKU42,29880.52,27247.78,486,20,339800.53,28,Yes,0.38
2026-01-04,D082,SKU08,28011.21,28790.96,457,13,356435.39,28,Yes,0.52
2026-01-04,D082,SKU23,30955.59,27046.37,303,14,339575.67,22,Yes,0.51
2026-01-04,D082,SKU41,21658.31,20482.36,305,19,256797.01,27,Yes,0.41
2026-01-04,D083,SKU34,47023.68,44710.01,739,19,439337.41,29,Yes,0.51
2026-01-04,D084,SKU53,30274.81,27980.01,486,17,205446.22,30,Yes,0.46
2026-01-04,D085,SKU54,44501.63,41856.82,319,13,202641.8,26,Yes,0.35
2026-01-04,D085,SKU31,40735.27,37895.55,300,17,235040.72,29,No,0.35
2026-01-04,D085,SKU35,28367.08,29056.4,311,23,390435.27,26,Yes,0.51
2026-01-04,D086,SKU46,56616.27,48127.92,596,13,417006.72,23,Yes,0.39
2026-01-04,D086,SKU16,55458.23,53146.95,586,13,328423.16,23,Yes,0.42
2026-01-04,D086,SKU25,34491.72,31835.11,227,25,230840.16,25,Yes,0.47
2026-01-04,D087,SKU38,67175.41,60722.08,302,20,309871.67,31,No,0.37
2026-01-04,D088,SKU11,27823.84,23676.81,211,24,387454.48,27,Yes,0.41
2026-01-04,D088,SKU50,54497.93,54348.92,517,18,204313.7,27,Yes,0.49
2026-01-04,D088,SKU66,48553.3,48919.49,359,23,238587.63,28,Yes,0.48
2026-01-04,D089,SKU36,54714.92,55454.11,585,20,176236.0,26,Yes,0.36
2026-01-04,D090,SKU11,48363.11,42420.19,723,19,364125.18,23,Yes,0.43
2026-01-04,D091,SKU36,66440.14,61277.74,376,16,311876.81,32,Yes,0.47
2026-01-04,D092,SKU08,26584.6,23752.14,496,16,363233.78,27,Yes,0.51
2026-01-04,D092,SKU46,19787.91,19117.63,570,22,331243.77,28,Yes,0.44
2026-01-04,D092,SKU50,29816.95,27401.61,219,12,297724.63,25,Yes,0.51
2026-01-04,D093,SKU32,58220.05,57771.16,292,21,414318.61,28,Yes,0.38
2026-01-04,D094,SKU51,28038.02,26253.99,358,19,261059.84,24,Yes,0.4
2026-01-04,D095,SKU45,40163.91,40064.33,613,24,175361.18,31,Yes,0.32
2026-01-04,D095,SKU43,52465.01,49085.76,488,22,142951.55,24,Yes,0.54
2026-01-04,D095,SKU54,55683.42,52665.32,661,23,208529.8,25,Yes,0.39
2026-01-04,D096,SKU66,54871.2,54487.44,422,20,243519.9,27,Yes,0.47
2026-01-04,D096,SKU46,50420.42,49025.68,236,21,460377.03,27,Yes,0.51
2026-01-04,D096,SKU47,62312.82,53324.96,676,12,481842.72,31,No,0.34
2026-01-04,D097,SKU38,21629.39,20792.92,706,13,157950.6,28,Yes,0.45
2026-01-04,D098,SKU32,55604.49,58226.81,230,20,250448.84,23,No,0.48
2026-01-04,D098,SKU03,66708.48,59454.37,640,24,193894.98,26,Yes,0.48
2026-01-04,D099,SKU58,26679.62,22781.49,444,16,456087.33,30,Yes,0.48
2026-01-04,D100,SKU47,71924.69,75442.22,498,15,212806.29,29,Yes,0.31
2026-01-04,D100,SKU44,62825.32,54076.61,251,12,181535.24,28,No,0.34
2026-01-04,D100,SKU46,60379.44,52927.4,704,21,213017.65,27,Yes,0.36
2026-01-04,D101,SKU15,29731.1,25684.8,511,23,296828.84,23,Yes,0.51
2026-01-04,D101,SKU65,24805.18,22217.68,347,21,381770.58,27,Yes,0.5
2026-01-04,D101,SKU50,25088.56,21439.97,625,18,385129.08,31,Yes,0.45
2026-01-04,D102,SKU02,45902.58,39318.23,270,23,247915.61,29,Yes,0.41
2026-01-04,D103,SKU05,43094.19,38028.8,554,25,246024.22,28,No,0.33
2026-01-04,D103,SKU66,44385.15,45607.11,556,14,390268.33,30,No,0.33
2026-01-04,D103,SKU69,25962.43,26531.66,214,13,260815.42,28,Yes,0.51
2026-01-04,D104,SKU08,54649.16,46878.79,269,22,209608.59,29,Yes,0.32
2026-01-04,D104,SKU06,76560.93,65539.7,514,19,141831.43,31,Yes,0.37
2026-01-04,D104,SKU56,66615.83,64950.17,466,23,144402.72,27,Yes,0.34
2026-01-04,D105,SKU02,47346.5,40729.22,481,22,289067.4,23,Yes,0.45
2026-01-04,D106,SKU38,55369.48,47979.68,398,20,192260.33,25,Yes,0.51
2026-01-04,D106,SKU65,56053.73,55734.15,662,16,164250.25,30,Yes,0.47
2026-01-04,D106,SKU06,50677.73,47894.1,317,22,203795.61,32,Yes,0.34
2026-01-04,D107,SKU38,41140.22,36248.86,290,19,254906.23,22,Yes,0.33
2026-01-04,D108,SKU70,82052.33,78763.25,357,22,222125.92,31,Yes,0.51
2026-01-04,D109,SKU40,41461.04,38119.77,540,19,271933.32,28,Yes,0.38
2026-01-04,D109,SKU60,53138.11,47956.51,455,12,457909.45,26,Yes,0.31
2026-01-04,D109,SKU01,29671.26,28396.82,772,16,366836.59,30,Yes,0.47
2026-01-04,D110,SKU14,51755.98,47538.3,484,14,448929.19,32,Yes,0.33
2026-01-04,D110,SKU69,57440.19,58628.99,441,17,243187.67,27,Yes,0.54
2026-01-04,D110,SKU03,46332.75,44714.27,810,15,381004.89,32,Yes,0.3
2026-01-04,D111,SKU63,60159.07,58363.54,697,24,306889.9,29,Yes,0.45
2026-01-04,D112,SKU08,82706.74,81475.38,723,21,302172.87,30,No,0.36
2026-01-04,D112,SKU48,71051.67,69791.09,391,12,369362.33,24,Yes,0.48
2026-01-04,D113,SKU25,33774.77,34249.6,611,16,331692.0,32,Yes,0.49
2026-01-04,D113,SKU50,26248.41,23452.27,685,13,205994.21,23,Yes,0.3
2026-01-04,D114,SKU08,51971.29,51486.7,338,23,293388.22,23,Yes,0.5
2026-01-04,D114,SKU22,49271.8,42929.94,640,12,180936.69,32,Yes,0.38
2026-01-04,D114,SKU20,50644.35,52811.01,532,13,216851.3,22,Yes,0.48
2026-01-04,D115,SKU11,51611.99,54139.62,334,13,105007.53,28,No,0.42
2026-01-04,D115,SKU10,69440.98,67152.86,549,18,165565.93,26,Yes,0.41
2026-01-04,D115,SKU50,55110.52,47797.82,292,13,165509.41,31,Yes,0.54
2026-01-04,D116,SKU39,54942.92,51268.55,257,24,130644.03,31,Yes,0.42
2026-01-04,D117,SKU49,42267.53,36492.28,375,23,152794.46,26,Yes,0.54
2026-01-04,D117,SKU47,31033.06,29161.09,716,15,273647.82,32,Yes,0.32
2026-01-04,D118,SKU43,42465.04,39476.37,572,23,118992.27,24,Yes,0.52
2026-01-04,D118,SKU04,24393.52,23936.18,733,16,140080.63,30,Yes,0.4
2026-01-04,D118,SKU60,37625.92,32265.26,707,19,122737.12,22,No,0.53
2026-01-04,D119,SKU55,24257.61,22325.33,798,13,305137.46,32,No,0.5
2026-01-04,D119,SKU24,26540.17,26032.41,405,14,437759.31,27,Yes,0.48
2026-01-04,D119,SKU44,27158.49,23131.27,383,13,305339.7,32,Yes,0.32
2026-01-04,D120,SKU59,34543.75,35974.47,223,20,293256.7,24,Yes,0.4
2026-01-04,D120,SKU68,25607.99,23010.47,608,19,230335.42,31,Yes,0.49
2026-01-04,D120,SKU24,33549.72,34862.78,266,21,259037.67,28,Yes,0.54
2026-01-05,D001,SKU51,26487.22,24573.5,228,14,285925.92,30,Yes,0.49
2026-01-05,D001,SKU35,38819.65,40465.85,411,20,251604.09,25,Yes,0.52
2026-01-05,D002,SKU42,39219.73,41082.92,546,19,152060.9,23,Yes,0.31
2026-01-05,D002,SKU45,55385.77,57827.8,606,24,114695.08,32,Yes,0.5
2026-01-05,D002,SKU60,51123.05,50224.51,301,24,188414.57,22,Yes,0.55
2026-01-05,D003,SKU34,45938.65,45283.16,678,12,245747.53,31,Yes,0.33
2026-01-05,D004,SKU29,36768.11,37616.68,635,12,122443.41,25,Yes,0.37
2026-01-05,D005,SKU03,51544.23,44010.85,713,22,391714.02,30,Yes,0.33
2026-01-05,D006,SKU14,52467.18,47740.78,591,24,196646.6,31,Yes,0.33
2026-01-05,D006,SKU20,46846.83,40212.33,230,19,122566.98,22,Yes,0.32
2026-01-05,D007,SKU69,27915.4,28709.14,444,16,203370.83,30,Yes,0.48
2026-01-05,D007,SKU13,23529.88,23232.36,347,22,104063.34,28,Yes,0.52
2026-01-05,D007,SKU54,31167.45,31677.55,505,20,122452.36,29,Yes,0.39
2026-01-05,D008,SKU17,34285.53,34785.67,345,21,124252.55,28,Yes,0.53
2026-01-05,D008,SKU58,32904.51,28320.35,736,24,200974.69,26,Yes,0.43
2026-01-05,D008,SKU47,33651.76,34083.64,471,24,112565.94,27,Yes,0.37
2026-01-05,D009,SKU10,78004.1,76955.11,363,18,179026.39,29,Yes,0.45
2026-01-05,D009,SKU11,67010.39,57961.31,447,13,249908.79,31,Yes,0.37
2026-01-05,D010,SKU03,29615.06,30286.52,295,19,246883.81,31,Yes,0.42
2026-01-05,D010,SKU32,33882.5,31225.73,691,21,265408.02,27,No,0.42
2026-01-05,D010,SKU35,33052.69,29558.59,245,15,414235.12,26,Yes,0.53
2026-01-05,D011,SKU69,39349.24,34472.56,378,12,192904.6,24,Yes,0.32
